Thing ID,Date,Category,Sub-category,Name,Author,License
262476,2014-03-03T19:22:07,None,None,Desktop Garden Tools ,trishabelly,Creative Commons - Attribution - Share Alike
265761,2014-03-07T15:16:11,household,bathroom,Quad Toothbrush Holder ,JMSchwartz11,Creative Commons - Attribution - Share Alike
266035,2014-03-10T18:44:21,hobby,sports-and-outdoors,Dremel Devil ,MAKE,Creative Commons - Attribution
268090,2014-03-10T14:43:13,hobby,music,Playable Ukulele - Printable w/ no Supports ,Solstie,Creative Commons - Attribution - Non-Commercial
268401,2014-03-20T14:22:26,models,buildings-and-structures,28mm Scale Omnisphere ,dutchmogul,Creative Commons - Attribution - Share Alike
269088,2014-03-12T19:11:07,toys-and-games,,Joseph&#039;s &quot;Birds Mobile&quot;; by Samuel N. Bernier ,LeFabShop,Creative Commons - Attribution - Non-Commercial
269844,2014-03-12T15:08:48,gadgets,computer,Air Stand 2.0 ,andhag,Creative Commons - Attribution - Share Alike
270289,2014-03-13T23:33:44,household,containers,Customizable Chalice Lathe ,anoved,Creative Commons - Attribution
271769,2014-03-14T21:23:42,art,math-art,Tower of Pi ,roman_hegglin,Creative Commons - Attribution
272234,2014-03-15T13:50:11,hobby,rc-vehicles,XL-RCM 10.0 PIXXY: Pocket drone / FPV quad ,3dxl,Creative Commons - Attribution - Share Alike
273615,2014-03-16T23:12:53,fashion,accessories,Shamrock - Clip On ,MacGyver,Creative Commons - Attribution
274086,2014-03-17T18:22:45,learning,,TinyTR ,AMNHeducation,Creative Commons - Attribution - Non-Commercial
274396,2014-03-18T02:27:44,hobby,electronics,Flexbot-quadcopter ,Flexbot,Creative Commons - Attribution - Non-Commercial
274570,2014-03-21T11:28:25,household,office,Desktop ,LeFabShop,Creative Commons - Attribution - Share Alike
276836,2014-03-20T20:06:04,art,signs-and-logos,Heatwave 3d Printable Typeface ,LorenIPSVM,Creative Commons - Attribution
277171,2014-03-24T13:47:41,hobby,robotics,The Glaucus: A soft robot quadruped ,gianteye,Creative Commons - Attribution - Non-Commercial
279098,2014-03-23T16:07:45,household,,Calendar Blocks ,Kraaij,Creative Commons - Attribution - Share Alike
279274,2014-03-23T19:51:43,household,kitchen-and-dining,Whisked ,Jmadden99,Creative Commons - Attribution - Share Alike
279763,2014-03-24T13:15:45,toys-and-games,,Monstamaka starter set ,mageli,Attribution - Non-Commercial - No Derivatives
282868,2014-03-28T04:53:34,learning,math,Catalan Wireframe Polyhedra ,mathgrrl,Creative Commons - Attribution - Share Alike
283304,2014-03-28T16:31:59,household,decor,Egg Pods ,faberdasher,Attribution - Non-Commercial - Share Alike
284482,2014-03-29T22:43:55,art,2d-art,Pixel Beads Self Portrait Panel ,anoved,Creative Commons - Attribution - Non-Commercial
285347,2014-04-01T22:41:33,toys-and-games,construction-toys,Snowball Maker ,walter,Creative Commons - Attribution - Share Alike
288447,2014-04-03T16:25:24,household,decor,Ikea Lampan Hack ,VanAllesWat,Attribution - Non-Commercial - Share Alike
289650,2014-04-07T20:04:54,art,,Mesostructured Cellular Materials:  Early Prototypes  ,AndreasBastian,GNU - GPL
295142,2014-04-14T15:20:47,art,scans-and-replicas,Holden Observatory -- 3D Scanning a Full Size Building! ,ibudmen,Creative Commons - Attribution - No Derivatives
296260,2014-04-14T04:45:15,learning,,The Great Pyramid of Giza ,Curriculum,Creative Commons - Attribution
297495,2014-04-12T21:18:55,household,decor,Wall mount paper clip ,Tosh,Creative Commons - Attribution - Share Alike
298955,2014-04-14T17:39:45,household,,Clip Peg - General purpose ,thomasforsyth,Creative Commons - Attribution - Non-Commercial
300113,2014-04-15T18:19:18,household,kitchen-and-dining,eggO ,mageli,Attribution - Non-Commercial - No Derivatives
307267,2014-04-24T01:43:00,models,buildings-and-structures,Customizable Modular Building ,stevemedwin,Creative Commons - Attribution - Non-Commercial
308335,2014-05-06T15:04:23,learning,,The T-Rex Skull ,Curriculum,Creative Commons - Attribution - Share Alike
309466,2014-05-01T22:52:39,hobby,robotics,RAPIRO - The Humanoid Robot for your Raspberry Pi ,ShotaIshiwatari,Creative Commons - Attribution
310961,2014-05-05T10:55:05,household,kitchen-and-dining,Second Life Mug ,LeFabShop,Creative Commons - Attribution - Share Alike
311002,2014-04-28T11:38:40,models,buildings-and-structures,Famous Paris buildings ,LeFabShop,Creative Commons - Attribution - Share Alike
314910,2014-04-29T21:21:00,learning,physics-and-astronomy,Cosmo-Knob ,SimplusDesign,Creative Commons - Attribution - No Derivatives
321624,2014-05-06T00:20:07,gadgets,video-games,PortaBerry Pi (Handheld Raspberry Pi Emulator) ,3Derp,Creative Commons - Attribution - Share Alike
321827,2014-05-19T18:00:44,household,containers,Swivel Case 1 ,walter,Creative Commons - Attribution - Non-Commercial
323568,2014-05-08T06:05:49,models,buildings-and-structures,Castle Rexor ,dutchmogul,Creative Commons - Attribution - Share Alike
326395,2014-05-10T03:21:07,art,interactive-art,MOM Gimbal - Print In Place ,DesignMakeTeach,Creative Commons - Attribution - Share Alike
328523,2014-05-12T04:30:56,hobby,sports-and-outdoors,T-Rex Bike Seat ,RobB,Creative Commons - Attribution - Share Alike
328569,2014-05-12T07:11:15,3d-printing,,3D printed mechanical Clock with Anchor Escapement ,TheGoofy,Creative Commons - Attribution - Share Alike
329436,2014-05-13T20:09:09,models,animals,2-color tree frog ,nervoussystem,Creative Commons - Attribution - Non-Commercial
331394,2014-05-14T16:14:41,hobby,electronics,Battery box for AA cells ,flummer,Creative Commons - Attribution - Share Alike
338808,2014-05-22T03:08:19,art,interactive-art,The Amazing Gyroscopic Cube Gears! ,joefe,Creative Commons - Attribution - Share Alike
344412,2014-05-29T13:11:34,fashion,costume,LED Fire Horns ,adafruit,Creative Commons - Attribution - Share Alike
349651,2014-06-01T13:50:45,fashion,glasses,Eyewear ,HisashiIMAI,Creative Commons - Attribution - Non-Commercial
351038,2014-06-02T22:04:46,toys-and-games,mechanical-toys,Chameleon eye toy ,makkuro,Creative Commons - Attribution - Share Alike
351119,2014-06-04T01:12:23,toys-and-games,chess,Robots Versus Wizards Chess Set ,dutchmogul,Creative Commons - Attribution - Share Alike
352464,2014-06-04T10:54:25,household,outdoor-and-garden,Bird feeder 3.0 - Put on window ,printednest,Creative Commons - Attribution - Non-Commercial
356580,2014-06-07T20:03:12,household,outdoor-and-garden,Compost shredder ,thymark,Attribution - Non-Commercial - Share Alike
356676,2014-06-07T21:55:42,household,decor,Secret Shelf ,Tosh,Creative Commons - Attribution - Share Alike
357970,2014-06-09T14:02:21,models,buildings-and-structures,The Mars Acropolis ,cstarrman,Creative Commons - Attribution - Share Alike
358173,2014-06-10T16:15:03,models,buildings-and-structures,Martian Pyramid ,Valcrow,Creative Commons - Attribution - Share Alike
359008,2014-06-10T13:11:04,toys-and-games,mechanical-toys,la FabShop Mobile ,LeFabShop,Creative Commons - Attribution - Non-Commercial
359618,2015-01-07T15:02:43,household,outdoor-and-garden,Bird feeder 4.0 ,printednest,Creative Commons - Attribution - Non-Commercial
362357,2014-06-13T12:42:18,toys-and-games,puzzles,Velociraptor Business Card ,Cleven,Attribution - Non-Commercial - Share Alike
367226,2014-06-18T21:49:21,toys-and-games,,Adabot ,adafruit,Creative Commons - Attribution - Share Alike
367262,2014-06-18T22:33:48,art,signs-and-logos,Next Level Sheet: 3d Printable Typeface ,9999NYC,Creative Commons - Attribution - Share Alike
370326,2014-06-21T17:19:25,tools,hand-tools,Simple Fruit Picker for small fruit like cherry ,Stemer114,Creative Commons - Attribution - Share Alike
372103,2014-06-25T14:23:45,learning,math,The Jump Rope ,Curriculum,Creative Commons - Attribution - Share Alike
376158,2014-06-27T02:50:06,hobby,,3Dponics - Open-Source Collaboration - Building the Ultimate Space Farm ,3dprintler,Creative Commons - Attribution - Share Alike
380665,2014-07-03T21:41:08,models,people,Flexy-Hand 2 ,Gyrobot,Attribution - Non-Commercial - Share Alike
390713,2014-07-10T15:54:12,household,decor,WAVE 01|02|03|04 ,Zampik,Attribution - Non-Commercial - No Derivatives
391146,2014-07-10T19:14:35,gadgets,camera,Very simple cablecam dolly for GoPro Hero3 ,fbuenonet,Creative Commons - Attribution - Share Alike
392115,2014-07-11T17:17:16,None,None,Build Your Own Jet Engine ,GE,Creative Commons - Attribution
398548,2014-07-17T20:00:09,tools,tool-holders-and-boxes,Parts Tray Drawers ,FatalError3141,Creative Commons - Attribution - Share Alike
399474,2014-07-18T21:09:02,fashion,jewelry,Chainmail bracelet - improved ,gpvillamil,Creative Commons - Attribution - Non-Commercial
401545,2014-07-21T04:28:52,household,decor,Faceted Modular Wall Planter ,3DBROOKLYN,Creative Commons - Attribution - Non-Commercial
403001,2014-07-22T14:39:50,None,None,Wrist brace ,piuLAB,Attribution - Non-Commercial - Share Alike
404014,2014-07-23T09:36:22,fashion,,Recreus sandals ,Recreus,Creative Commons - Public Domain Dedication
404028,2014-07-23T08:51:04,household,bathroom,Soap holder ,piuLAB,Attribution - Non-Commercial - Share Alike
404824,2014-07-29T21:21:03,learning,,Mars Rover ,Curriculum,Creative Commons - Attribution - Share Alike
408189,2014-07-27T03:20:30,art,interactive-art,The Tudor Rose Box (with secret lock) ,loubie,Creative Commons - Attribution - Non-Commercial
408249,2014-07-28T16:46:55,gadgets,computer,Laptop Display Stand (MacBook Pro) ,walter,Creative Commons - Attribution - Share Alike
411163,2014-07-29T23:40:45,household,organization,Tube Caps ,Jmadden99,Creative Commons - Attribution - Share Alike
414552,2014-08-01T21:19:46,None,None,Lawn Sprinkler ,falcon20cne,Creative Commons - Attribution - Share Alike
427024,2014-08-13T15:18:14,household,organization,Cable Spool ,cheewee2000,Creative Commons - Attribution
427474,2014-08-13T20:32:08,household,containers,Dendritas ,Trede,Creative Commons - Attribution - No Derivatives
430050,2014-08-16T02:25:35,toys-and-games,mechanical-toys,PLA Spring Motor; Rolling Chassis ,gzumwalt,Attribution - Non-Commercial - Share Alike
430957,2014-08-16T23:52:55,household,decor,Bonsai Planter (New HD Model with over 1100000 Triangles) ,gCreate,Creative Commons - Attribution - Share Alike
437314,2014-08-22T11:44:27,hobby,diy,centrifugal compressor ,TanyaAkinora,Creative Commons - Attribution - Share Alike
440876,2014-08-25T21:33:43,toys-and-games,,Lucky Cat and Friends ,Whystler,Attribution - Non-Commercial - Share Alike
440959,2014-08-25T23:14:35,art,sculptures,3 Gnomie Witches ,Whystler,Attribution - Non-Commercial - No Derivatives
441087,2014-08-26T09:45:02,models,people,To Make or not to Make ,LeFabShop,Creative Commons - Attribution - Non-Commercial
441722,2014-08-26T21:00:10,learning,engineering,Hyperbolic Planetary Gearset ,jsteuben,Creative Commons - Attribution - Share Alike
442571,2014-10-15T04:36:51,learning,engineering,FlexMesh 2.1 Snap Together Flexible Chainmail Mesh ,neobobkrause,Attribution - Non-Commercial - Share Alike
452177,2014-09-04T23:00:36,household,office,Pencil Shelf ,Tosh,Creative Commons - Attribution - Non-Commercial
452651,2014-09-05T11:50:22,learning,math,Math Spinner Enhanced (fast print; no support) ,pauloblank,Creative Commons - Attribution - Share Alike
455093,2014-09-07T17:56:56,toys-and-games,,The Orange Screamer - A wide-area annoyance device ,AndyGadget,Creative Commons - Attribution - Non-Commercial
456460,2014-09-22T12:10:30,models,people,Bold Machines: Margo Main Character Model for The 3D Printed Movie ,boldmachines,Attribution - Non-Commercial - No Derivatives
457242,2014-09-29T14:17:29,models,people,Bold Machines: Mr. Walthersnap ,boldmachines,Attribution - Non-Commercial - No Derivatives
461473,2014-09-12T23:05:55,gadgets,tablet,iPad Mini Cabine ,FablabMoebius,GNU - GPL
466723,2014-09-17T16:24:49,tools,tool-holders-and-boxes,Lockable Sorter Box ,Thingiminer,Creative Commons - Attribution - Non-Commercial
468265,2014-09-18T19:42:46,art,sculptures,Frenchie ,Sculptor,Creative Commons - Attribution - No Derivatives
468872,2014-09-19T14:31:19,toys-and-games,mechanical-toys,Spider Rover ,johann517,Attribution - Non-Commercial - Share Alike
472463,2014-09-23T16:19:25,learning,,Saber-Toothed Cat Skull ,Curriculum,Creative Commons - Attribution - Share Alike
475092,2014-09-25T00:08:29,None,None,Cuckoo Clock ,MakerBot,Creative Commons - Attribution - Non-Commercial
475672,2014-09-30T15:49:24,learning,,Leif Erikson&#039;s Drakkar Ship ,Curriculum,Creative Commons - Attribution - Share Alike
476016,2014-09-25T05:20:23,hobby,automotive,Local Motors Strati 3D Printed Car ,LocalMotors,Creative Commons - Attribution - Non-Commercial
478336,2014-09-26T19:10:36,toys-and-games,,Boneheads: Skull Box w/ Brain - via 3DKitbash.com ,3DKitbash,Attribution - Non-Commercial - No Derivatives
479949,2014-09-28T09:48:05,art,sculptures,Hell Skull ,Sculptor,Creative Commons - Attribution - No Derivatives
482307,2014-10-02T02:04:16,None,None,LED Skull Lantern  ,Festus440,Creative Commons - Attribution - Share Alike
486731,2014-10-03T15:42:18,hobby,music,Playable Guitar - Printable Without Supports ,Solstie,Creative Commons - Attribution - Non-Commercial
492429,2014-10-09T03:45:48,toys-and-games,construction-toys,Omnis Terra ,SIMPAD17,Creative Commons - Attribution - Non-Commercial
492486,2014-10-08T08:41:11,toys-and-games,construction-toys,Modio Lamp  ,ibudmen,Creative Commons - Attribution - Non-Commercial
493016,2014-10-09T18:04:53,household,decor,The Chandelier of Fear ,MakerBot,Creative Commons - Attribution - Non-Commercial
493707,2014-10-09T03:45:55,toys-and-games,construction-toys,JEFF: THE WORLD&#039;S MOST POWERFUL CENTAUR ,bobtato,Creative Commons - Attribution - Share Alike
494174,2014-10-09T14:50:13,gadgets,,Customizable Halloween Flashlight Projector ,BenWittbrodt,Attribution - Non-Commercial - Share Alike
497124,2014-10-11T16:28:17,models,creatures,Digi-Reaper(blue screen of death) ,Sannyshine,Creative Commons - Attribution - Non-Commercial
497948,2014-10-12T12:36:07,fashion,accessories,Duo Tone Whistle ,jipvanleeuwenstein,Creative Commons - Attribution - Share Alike
508896,2014-10-20T21:06:10,3d-printing,3d-printer-accessories,Universal stand-alone filament spool holder (Fully 3D-printable) ,CreativeTools,Creative Commons - Attribution
511668,2014-10-22T19:27:53,hobby,rc-vehicles,Hovership MHQ2 ,Hovership,Creative Commons - Attribution - Non-Commercial
512350,2014-10-23T08:40:52,gadgets,tablet,Clip Stand (Customizable) ,walter,Creative Commons - Public Domain Dedication
513684,2014-10-24T03:40:48,household,decor,Halloween skull lamps ,shiuan,Creative Commons - Attribution - Share Alike
517329,2014-10-27T13:14:26,fashion,costume,Kongo&#039;s Bugging Eyeballs ,kongorilla,Attribution - Non-Commercial - Share Alike
518748,2014-10-28T07:09:46,household,decor,Skull lamps - Voronoi Style ,shiuan,Creative Commons - Attribution - Share Alike
521463,2014-10-29T23:07:37,art,interactive-art,Scarab Beetle Box (with secret lock) ,loubie,Creative Commons - Attribution - Non-Commercial
523897,2014-10-31T17:39:41,fashion,costume,Storied Skulls Crown and Tiara ,MakerBot,Creative Commons - Attribution - Non-Commercial
524223,2014-10-31T18:50:26,fashion,costume,Extending Wolverine Claws ,atartanian,Creative Commons - Attribution - Share Alike
525981,2014-11-02T15:11:39,gadgets,,Gearbox Keychain ,Umake,Attribution - Non-Commercial - Share Alike
542914,2014-11-13T16:18:05,toys-and-games,toy-and-game-accessories,Spinning Tops Orbital Series ,be3D_printers,Attribution - Non-Commercial - Share Alike
545137,2014-11-14T18:38:37,gadgets,audio,#GhostlyVinyl - Phone amplifying dock - updated ,aleccs,Creative Commons - Attribution - Share Alike
551089,2014-11-18T14:28:06,art,sculptures,Twist Rhombic Dodecahedron Megastructure ,Fredbartels,Creative Commons - Attribution - Share Alike
554850,2014-11-21T16:30:24,toys-and-games,construction-toys,Open Toys ,LeFabShop,Attribution - Non-Commercial - Share Alike
558579,2014-11-22T10:48:20,gadgets,audio,DeskSHELL ,M600,Creative Commons - Attribution - Share Alike
558600,2014-11-22T10:59:15,gadgets,audio,Hand Cranked Vinyl Player ,Oana,Creative Commons - Attribution - Share Alike
559294,2014-11-22T21:20:27,hobby,diy,Customizable Wall Shelf ,Tosh,Creative Commons - Attribution - Share Alike
570797,2014-11-30T15:26:12,household,decor,holo clock ,ekaggrat,Creative Commons - Attribution - Share Alike
571949,2014-12-01T08:21:58,household,decor,Holiday Christmas Deer ,yeg3d,Creative Commons - Attribution - Share Alike
579567,2014-12-06T00:47:01,household,decor,Nutcracker ,MakerBot,Creative Commons - Attribution - Non-Commercial
580056,2014-12-06T00:46:33,household,decor,Ornaments ,MakerBot,Creative Commons - Attribution - Non-Commercial
581117,2014-12-06T18:49:06,household,decor,Floating photo frame ,Tosh,Creative Commons - Attribution - Share Alike
584405,2014-12-10T00:37:58,models,animals,Ball-joint articulated octopus ,Ellindsey,Creative Commons - Attribution
584516,2015-02-16T19:35:26,toys-and-games,mechanical-toys,PonyTrope ,kellyegan,Creative Commons - Attribution - Non-Commercial
584714,2014-12-09T10:00:28,household,,Voronoi lamp  ,Markellov,Creative Commons - Attribution - Share Alike
